iter	RMSE
0	680.8352376
1	658.2723885
2	636.3923851
3	615.4803229
4	595.2441305
5	575.4553078
6	556.2675097
7	538.1226298
8	520.3126258
9	503.1404177
10	486.5283975
11	470.4127369
12	455.1129069
13	440.3471015
14	425.9532783
15	411.9562479
16	398.6279847
17	385.6611543
18	373.2564764
19	361.3008391
20	349.637464
21	338.3261742
22	327.4923638
23	316.8798537
24	306.8392679
25	297.1610546
26	287.7615112
27	278.4950442
28	269.4965158
29	261.0691572
30	252.7534372
31	244.6417128
32	236.8120847
33	229.4008746
34	222.2998251
35	215.3631077
36	208.5932904
37	202.1966326
38	195.8770635
39	189.8403312
40	183.9875038
41	178.53091
42	173.0426225
43	167.8689636
44	162.975745
45	158.2863963
46	153.7387372
47	149.1503114
48	144.7833818
49	140.5978641
50	136.648725
51	132.7230994
52	128.9915876
53	125.4403916
54	121.8857327
55	118.3782641
56	115.1097049
57	111.9423075
58	108.9495814
59	106.0289734
60	103.2245557
61	100.5791263
62	98.01148757
63	95.47307027
64	93.0422469
65	90.71848067
66	88.47408147
67	86.35591979
68	84.28272012
69	82.26747545
70	80.52637451
71	78.75037926
72	77.02379587
73	75.39903936
74	73.7040626
75	72.18451357
76	70.77198826
77	69.37622831
78	68.03170874
79	66.71383402
80	65.44200084
81	64.2099413
82	63.03320074
83	61.8832919
84	60.82525731
85	59.81816763
86	58.7853212
87	57.82056763
88	56.97441539
89	56.12220905
90	55.25150113
91	54.37989894
92	53.57835468
93	52.81136923
94	52.07265725
95	51.36171036
96	50.70846736
97	50.10314525
98	49.54547165
99	49.00890097
100	48.44716183
101	47.88881414
102	47.3616655
103	46.90120025
104	46.3982032
105	45.93428939
106	45.5542334
107	45.17917418
108	44.79821121
109	44.42477097
110	43.97438135
111	43.62739428
112	43.30376059
113	42.92634439
114	42.63529546
115	42.33322565
116	42.00733036
117	41.72167551
118	41.46312255
119	41.11330551
120	40.82073444
121	40.54750416
122	40.32966494
123	40.06503063
124	39.79169383
125	39.55732415
126	39.34256656
127	39.11292958
128	38.93246021
129	38.62228246
130	38.37716805
131	38.19436886
132	37.94870973
133	37.73196279
134	37.5752402
135	37.46162695
136	37.31508942
137	37.16952978
138	36.96663866
139	36.81153861
140	36.68323284
141	36.56936457
142	36.4453406
143	36.31020247
144	36.17931733
145	36.03706616
146	35.95228725
147	35.78444055
148	35.65800435
149	35.52170106
150	35.43650023
151	35.25564051
152	35.17654281
153	35.08482838
154	34.98772474
155	34.88830854
156	34.80176556
157	34.67341617
158	34.56498698
159	34.47508798
160	34.39001645
161	34.31538576
162	34.22673613
163	34.13034258
164	34.03939533
165	33.93661375
166	33.85442833
167	33.73277987
168	33.66309027
169	33.56975515
170	33.45260761
171	33.38830433
172	33.32667983
173	33.27015032
174	33.13942464
175	33.02617657
176	32.93322224
177	32.82990937
178	32.76944189
179	32.69311209
180	32.64367642
181	32.58038496
182	32.52308201
183	32.49673783
184	32.43292672
185	32.37265351
186	32.33319131
187	32.2628972
188	32.19777896
189	32.1486058
190	32.1051512
191	32.05790785
192	32.00309012
193	31.94457622
194	31.89365603
195	31.81571171
196	31.74399853
197	31.70912844
198	31.6588751
199	31.62021205
200	31.56701078
201	31.5102621
202	31.46720417
203	31.38060109
204	31.35221119
205	31.27860693
206	31.19412641
207	31.17493586
208	31.11987031
209	31.06745383
210	31.0323357
211	30.99865388
212	30.95695887
213	30.91841943
214	30.87038317
215	30.82416266
216	30.7670976
217	30.66467779
218	30.61344857
219	30.58819852
220	30.55300672
221	30.51682924
222	30.47297817
223	30.39642507
224	30.31766903
225	30.27958282
226	30.25407523
227	30.1802544
228	30.15656927
229	30.10323852
230	30.00874424
231	29.9431458
232	29.92548717
233	29.88816299
234	29.86551352
235	29.81766602
236	29.76847261
237	29.74341254
238	29.69307944
239	29.67553903
240	29.64111049
241	29.60667847
242	29.56496211
243	29.49866983
244	29.45514636
245	29.42150767
246	29.39386715
247	29.3749382
248	29.34502396
249	29.32634825
250	29.30009772
251	29.27099267
252	29.2449949
253	29.17829867
254	29.13413759
255	29.08150827
256	29.03081936
257	29.00261771
258	28.97813766
259	28.91855322
260	28.89820185
261	28.86382397
262	28.83034981
263	28.80107504
264	28.72086634
265	28.71235103
266	28.68804234
267	28.63523503
268	28.6118808
269	28.58803014
270	28.51614984
271	28.4615739
272	28.42890051
273	28.38590773
274	28.37452538
275	28.31038672
276	28.28193007
277	28.2538426
278	28.23805438
279	28.2205314
280	28.18542933
281	28.12342489
282	28.07617595
283	28.06521442
284	28.00847428
285	27.94350838
286	27.91402976
287	27.90020286
288	27.87507225
289	27.80612479
290	27.78206079
291	27.74955341
292	27.68562478
293	27.66224234
294	27.61177452
295	27.55126783
296	27.53589016
297	27.49728262
298	27.48273341
299	27.42921136
300	27.40735732
301	27.38626942
302	27.36389019
303	27.3468216
304	27.33546167
305	27.28264261
306	27.21800721
307	27.19727177
308	27.18204079
309	27.16833727
310	27.15639832
311	27.08109474
312	27.05453415
313	27.02254133
314	27.01275445
315	26.98934731
316	26.97841155
317	26.93775383
318	26.91661473
319	26.90797605
320	26.88472391
321	26.85647962
322	26.8325688
323	26.79097103
324	26.76247578
325	26.73508579
326	26.71701756
327	26.67750698
328	26.65158751
329	26.64533166
330	26.63514123
331	26.60985388
332	26.59196474
333	26.58464492
334	26.57853412
335	26.53613167
336	26.4971298
337	26.46191719
338	26.4189488
339	26.4002214
340	26.39502923
341	26.36307183
342	26.33616711
343	26.30990242
344	26.29819633
345	26.27741446
346	26.25727303
347	26.23910194
348	26.22200045
349	26.17273461
350	26.13378205
351	26.10682977
352	26.09367482
353	26.04245796
354	26.01687739
355	25.99801899
356	25.97272396
357	25.94803162
358	25.93890716
359	25.93147531
360	25.92197849
361	25.86334292
362	25.84627808
363	25.79910007
364	25.78759853
365	25.78056125
366	25.76401753
367	25.75072544
368	25.74422114
369	25.72225994
370	25.65742127
371	25.59458463
372	25.57240971
373	25.56571848
374	25.53427231
375	25.48194963
376	25.46181122
377	25.45161499
378	25.4266522
379	25.41363661
380	25.40162824
381	25.37384121
382	25.33991841
383	25.31575727
384	25.31240267
385	25.27266786
386	25.25169253
387	25.23769953
388	25.20184374
389	25.1887567
390	25.17708323
391	25.12748117
392	25.08274467
393	25.07889354
394	25.06495425
395	25.0444377
396	25.02232298
397	24.98378126
398	24.95682145
399	24.91909255
400	24.88235514
401	24.87441833
402	24.85780851
403	24.84507678
404	24.81412524
405	24.7971854
406	24.78759063
407	24.77985467
408	24.76076517
409	24.74644903
410	24.71979443
411	24.68735837
412	24.66712959
413	24.65766295
414	24.64090854
415	24.61967178
416	24.60544159
417	24.57343135
418	24.55819334
419	24.52476909
420	24.50764876
421	24.48416647
422	24.4662315
423	24.44539556
424	24.41287262
425	24.40267064
426	24.38720133
427	24.36728913
428	24.36058643
429	24.34595092
430	24.3193672
431	24.31597518
432	24.28447538
433	24.27930509
434	24.25848882
435	24.25100443
436	24.23392595
437	24.22201133
438	24.20399613
439	24.19335989
440	24.18600397
441	24.15144817
442	24.12544673
443	24.10354902
444	24.0881715
445	24.06283746
446	24.04792054
447	24.03133748
448	24.01222625
449	24.00538824
450	23.98996594
451	23.97758888
452	23.9438251
453	23.91832937
454	23.89182915
455	23.88465679
456	23.86490548
457	23.8587436
458	23.84204854
459	23.83033131
460	23.80002279
461	23.78693665
462	23.76225518
463	23.72842052
464	23.71218604
465	23.67204663
466	23.65723898
467	23.64675105
468	23.63883595
469	23.6298161
470	23.61756117
471	23.60117655
472	23.57878648
473	23.56459509
474	23.56111181
475	23.55581672
476	23.54694178
477	23.53315625
478	23.49758113
479	23.4839489
480	23.47155718
481	23.46161932
482	23.45458658
483	23.44401434
484	23.41832154
485	23.40328032
486	23.38505837
487	23.35440962
488	23.33152323
489	23.31304184
490	23.29609918
491	23.291205
