iter	Passed	Remaining
270	60793	163538
271	60930	163077
272	61202	162982
273	61438	162788
274	61678	162605
275	61894	162360
276	62108	162111
277	62274	161733
278	62470	161438
279	62673	161161
280	62962	161103
281	63107	160676
282	63255	160261
283	63479	160038
284	63575	159497
285	63822	159331
286	63968	158917
287	64162	158623
288	64384	158400
289	64661	158308
290	64827	157947
291	65182	158045
292	65380	157761
293	65614	157563
294	65780	157203
295	65960	156877
296	66151	156581
297	66258	156085
298	66394	155660
299	66648	155513
300	66828	155193
301	67027	154918
302	67185	154548
303	67328	154146
304	67454	153706
305	67565	153235
306	67674	152764
307	67865	152476
308	68019	152108
309	68214	151831
310	68298	151311
311	68626	151329
312	68866	151154
313	69037	150826
314	69201	150486
315	69456	150341
316	69646	150058
317	69793	149683
318	69931	149289
319	70096	148954
320	70301	148705
321	70488	148420
322	70598	147972
323	70765	147646
324	70868	147187
325	71011	146815
326	71232	146603
327	71410	146304
328	71684	146200
329	71886	145950
330	72050	145625
331	72221	145313
332	72355	144928
333	72608	144782
334	72882	144677
335	73083	144426
336	73279	144168
337	73486	143929
338	73574	143459
339	73791	143241
340	73954	142921
341	74139	142642
342	74267	142256
343	74426	141928
344	74644	141717
345	74769	141327
346	74895	140940
347	74979	140479
348	75135	140152
349	75331	139901
350	75531	139657
351	75809	139558
352	76047	139384
353	76246	139139
354	76447	138896
355	76648	138657
356	76901	138508
357	77121	138302
358	77298	138016
359	77435	137663
360	77632	137416
361	77880	137259
362	78028	136925
363	78187	136612
364	78427	136441
365	78545	136059
366	78768	135860
367	78975	135632
368	79065	135203
369	79217	134883
370	79379	134581
371	79588	134359
372	79762	134078
373	79889	133719
374	80078	133464
375	80192	133085
376	80362	132800
377	80541	132530
378	80738	132292
379	80901	131997
380	80991	131584
381	81200	131366
382	81435	131189
383	81566	130847
384	81814	130690
385	82000	130435
386	82183	130177
387	82402	129975
388	82621	129773
389	82822	129543
390	82951	129200
391	83187	129025
392	83380	128783
393	83533	128481
394	83690	128184
395	83868	127921
396	83980	127557
397	84165	127306
398	84359	127067
399	84523	126785
400	84598	126370
401	84735	126049
402	84787	125602
403	84937	125304
404	85170	125126
405	85249	124724
406	85408	124440
407	85582	124179
408	85836	124032
409	85914	123633
410	86096	123384
411	86391	123296
412	86593	123075
413	86848	122931
414	87008	122650
415	87167	122370
416	87330	122094
417	87443	121751
418	87655	121546
419	87915	121407
420	88086	121145
421	88300	120942
422	88517	120743
423	88728	120537
424	88857	120218
425	88963	119870
426	89049	119497
427	89244	119271
428	89362	118942
429	89559	118718
430	89685	118401
431	89877	118172
432	90065	117937
433	90185	117614
434	90349	117350
435	90536	117115
436	90659	116799
437	90844	116562
438	91035	116334
439	91168	116032
440	91367	115814
441	91496	115508
442	91663	115251
443	91740	114881
444	91891	114606
445	92084	114383
446	92324	114217
447	92439	113898
448	92559	113586
449	92807	113431
450	92955	113154
451	93141	112923
452	93303	112664
453	93448	112385
454	93627	112146
455	93833	111941
456	93948	111628
457	94076	111330
458	94208	111039
459	94391	110807
460	94530	110524
461	94715	110296
462	94913	110083
463	95164	109930
464	95257	109597
465	95482	109415
466	95625	109139
467	95773	108870
468	96013	108705
469	96193	108473
470	96351	108216
471	96449	107893
472	96699	107739
473	96909	107540
474	97100	107321
475	97300	107112
476	97541	106948
477	97709	106703
478	97803	106379
479	97952	106115
480	98185	105942
481	98394	105743
482	98500	105434
483	98678	105203
484	98832	104946
485	98904	104603
486	99055	104344
487	99226	104106
488	99430	103904
489	99580	103644
490	99674	103328
491	99844	103091
492	99906	102743
493	100156	102589
494	100357	102384
495	100485	102106
496	100676	101891
497	100781	101591
498	100845	101249
499	100940	100940
500	101130	100727
501	101306	100499
502	101508	100297
503	101691	100077
504	101891	99873
505	101948	99530
506	102077	99258
507	102305	99082
508	102496	98871
509	102600	98576
510	102809	98383
511	102957	98131
512	103202	97971
513	103346	97716
514	103534	97503
515	103810	97373
516	103948	97111
517	104178	96937
518	104340	96700
519	104453	96418
520	104621	96187
521	104821	95985
522	105011	95775
523	105204	95567
524	105445	95402
525	105624	95182
526	105815	94972
527	105962	94724
528	106150	94511
529	106276	94245
530	106464	94033
531	106604	93780
532	106803	93578
533	106970	93348
534	107098	93085
535	107455	93021
536	107540	92721
537	107769	92545
538	107853	92246
539	107959	91965
540	108111	91724
541	108309	91523
542	108407	91237
543	108596	91029
544	108843	90869
545	108993	90628
546	109184	90421
547	109234	90098
548	109290	89781
549	109438	89540
550	109584	89298
551	109808	89120
552	109919	88849
553	110041	88589
554	110315	88451
555	110368	88135
556	110455	87848
557	110566	87581
558	110706	87336
559	110835	87085
560	110973	86840
561	111187	86655
562	111313	86401
563	111481	86181
564	111680	85983
565	111828	85748
566	112020	85546
567	112147	85295
568	112384	85127
569	112456	84835
570	112564	84571
571	112758	84371
572	112927	84153
573	113156	83980
574	113365	83792
575	113521	83564
576	113637	83308
577	113846	83119
578	114010	82898
579	114102	82626
580	114213	82367
581	114409	82170
582	114503	81900
583	114710	81711
584	114821	81454
585	115001	81247
586	115187	81043
587	115460	80901
588	115607	80670
589	115755	80440
590	115906	80212
591	115974	79928
592	116159	79725
593	116360	79532
594	116482	79286
595	116640	79065
596	116852	78880
597	116985	78642
598	117162	78434
599	117370	78247
600	117534	78030
601	117618	77761
602	117880	77609
603	118150	77462
604	118417	77314
605	118558	77082
606	118797	76914
607	118961	76698
608	119280	76582
609	119510	76408
610	119877	76321
611	120093	76137
612	120400	76011
613	120546	75783
614	120797	75621
615	120997	75426
616	121247	75263
617	121343	75005
618	121565	74824
619	121789	74645
620	122053	74490
621	122230	74281
622	122483	74119
623	122743	73960
624	123273	73964
625	123520	73796
626	123689	73582
627	123974	73436
628	124434	73394
629	124553	73150
630	124721	72935
631	124895	72723
632	125018	72482
633	125094	72215
634	125329	72040
635	125441	71793
636	125500	71517
637	125615	71274
638	125789	71064
639	125929	70835
640	126180	70668
641	126375	70470
642	126598	70288
643	126847	70120
644	127095	69951
645	127358	69790
646	127537	69583
647	127788	69416
648	127969	69209
649	128187	69024
650	128384	68826
651	128699	68692
652	128791	68438
653	129050	68274
654	129310	68110
655	129514	67916
656	129680	67702
657	129968	67551
658	130392	67471
659	130586	67271
660	130667	67014
661	130852	66809
662	131411	66795
663	131656	66621
664	131893	66442
665	132005	66200
666	132150	65976
667	132345	65776
668	132561	65587
669	132685	65352
670	132868	65147
671	132992	64912
672	133328	64782
673	133477	64560
674	133659	64354
675	133844	64150
676	133960	63912
677	134052	63664
678	134234	63459
679	134469	63279
680	134658	63077
681	134848	62876
682	135018	62666
683	135282	62498
684	135454	62289
685	135585	62061
686	135888	61911
687	136038	61691
688	136242	61497
689	136490	61321
690	136641	61102
691	136734	60858
692	137050	60713
693	137277	60528
694	137552	60364
695	137726	60156
696	137911	59952
697	138010	59712
698	138124	59478
699	138354	59294
700	138489	59070
701	138685	58872
702	138845	58658
703	139029	58455
704	139231	58259
705	139361	58034
706	139517	57819
707	139678	57607
708	139946	57439
709	140186	57259
710	140256	57009
711	140414	56796
712	140668	56622
713	140821	56407
714	140967	56189
715	141217	56013
716	141384	55804
717	141583	55607
718	141689	55375
719	141874	55173
720	142022	54957
721	142194	54750
722	142335	54532
723	142546	54340
724	142668	54115
725	142782	53887
726	142910	53665
727	143153	53485
728	143370	53296
729	143526	53085
730	143772	52906
731	143889	52680
732	144020	52460
733	144187	52253
734	144367	52050
735	144625	51876
736	144828	51682
737	144959	51462
738	145148	51263
739	145326	51060
740	145503	50857
741	145702	50662
742	145851	50449
743	145966	50225
744	146125	50016
745	146219	49785
746	146460	49604
747	146585	49384
748	146762	49182
749	146926	48975
750	147008	48741
751	147163	48532
752	147388	48346
753	147576	48148
754	147853	47978
755	148085	47794
756	148332	47615
757	148560	47429
758	149078	47336
759	149347	47162
760	149499	46951
761	149657	46743
762	149771	46521
763	149968	46325
764	150078	46102
765	150251	45899
766	150418	45694
767	150603	45494
768	150770	45290
769	150964	45093
770	151068	44869
771	151188	44651
772	151419	44466
773	151644	44278
774	151843	44083
775	151997	43875
776	152205	43683
777	152383	43482
778	152542	43275
779	152637	43051
780	152738	42829
781	152898	42623
782	153029	42410
783	153228	42216
784	153362	42003
785	153604	41820
786	153774	41618
787	153983	41427
788	154091	41208
789	154281	41011
790	154467	40813
791	154592	40600
792	154746	40394
793	154948	40200
794	155146	40006
795	155384	39822
796	155555	39620
797	155690	39410
798	155890	39216
799	156039	39009
800	156277	38825
801	156376	38606
802	156490	38391
803	156693	38198
804	156834	37991
805	157011	37791
806	157214	37599
807	157397	37401
808	157636	37216
809	157795	37013
810	157935	36806
811	158071	36597
812	158328	36417
813	158422	36199
814	158538	35987
815	158701	35785
816	158942	35601
817	159116	35402
818	159340	35214
819	159446	35000
820	159565	34789
821	159740	34591
822	159866	34381
823	160053	34186
824	160188	33979
825	160429	33795
826	160537	33582
827	160732	33388
828	160868	33182
829	161039	32983
830	161295	32802
831	161447	32600
832	161604	32398
833	161825	32209
834	161975	32007
835	162162	31811
836	162249	31597
837	162393	31393
838	162467	31176
839	162624	30976
840	162872	30792
841	162974	30581
842	163140	30383
843	163335	30190
844	163505	29992
845	163704	29799
846	163853	29598
847	164096	29413
848	164281	29218
849	164504	29030
850	164618	28822
851	164779	28623
852	164943	28425
853	165085	28222
854	165253	28025
855	165387	27822
856	165557	27625
857	165655	27416
858	165842	27222
859	166035	27028
860	166186	26829
861	166400	26639
862	166509	26433
863	166711	26241
864	166821	26035
865	166873	25821
866	166938	25608
867	167082	25408
868	167270	25215
869	167441	25019
870	167611	24824
871	167809	24632
872	167947	24432
873	168041	24225
874	168214	24030
875	168342	23829
876	168514	23634
877	168651	23434
878	168836	23241
879	169030	23049
880	169219	22857
881	169391	22662
882	169543	22465
883	169682	22266
884	169769	22060
885	169922	21863
886	170096	21669
887	170228	21470
888	170368	21272
889	170485	21071
890	170627	20873
891	170766	20675
892	171065	20497
893	171224	20301
894	171314	20098
895	171424	19897
896	171652	19710
897	171812	19515
898	171955	19318
899	172065	19118
900	172277	18929
901	172436	18734
902	172595	18540
903	172753	18345
904	172891	18148
905	173119	17961
906	173263	17765
907	173465	17575
908	173670	17386
909	173718	17180
910	173816	16980
911	174000	16789
912	174151	16594
913	174367	16406
914	174543	16214
915	174731	16023
916	174931	15833
917	175107	15641
918	175311	15451
919	175419	15253
920	175544	15057
921	175734	14866
922	175866	14671
923	176006	14476
924	176152	14282
925	176244	14084
926	176413	13892
927	176570	13699
928	176692	13503
929	176849	13311
930	176915	13111
931	177078	12919
932	177285	12731
933	177458	12539
934	177642	12349
935	177773	12155
936	177996	11967
937	178195	11778
938	178438	11591
939	178641	11402
940	178760	11208
941	178983	11020
942	179056	10823
943	179183	10629
944	179392	10440
945	179554	10249
946	179694	10056
947	179869	9866
948	180075	9677
949	180198	9484
950	180341	9292
951	180537	9102
952	180715	8912
953	180911	8723
954	181137	8535
955	181288	8343
956	181449	8152
957	181554	7959
958	181693	7767
959	181766	7573
960	181860	7380
961	182054	7191
962	182303	7004
963	182419	6812
964	182620	6623
965	182784	6433
966	182872	6240
967	183078	6052
968	183284	5863
969	183506	5675
970	183626	5484
971	183744	5293
972	183962	5104
973	184126	4915
974	184215	4723
975	184447	4535
976	184588	4345
977	184781	4156
978	184996	3968
979	185143	3778
980	185306	3589
981	185479	3399
982	185576	3209
983	185777	3020
984	185964	2831
985	186130	2642
986	186283	2453
987	186448	2264
988	186651	2075
989	186789	1886
990	186888	1697
991	187016	1508
992	187121	1319
993	187286	1130
994	187446	941
995	187580	753
996	187747	564
997	187920	376
998	188044	188
999	188217	0
