iter	RMSE
132	38.16842187
133	38.03227917
134	37.87773256
135	37.71522809
136	37.55823838
137	37.41002549
138	37.2807719
139	37.17028581
140	37.00229703
141	36.84656147
142	36.64570063
143	36.46603358
144	36.33423981
145	36.22560573
146	36.11464178
147	35.98182477
148	35.87026919
149	35.70754718
150	35.60548365
151	35.51872149
152	35.36769437
153	35.27049744
154	35.07897127
155	35.00108077
156	34.87359948
157	34.76762635
158	34.69192265
159	34.58453553
160	34.48537368
161	34.38626236
162	34.29595365
163	34.20931785
164	34.15340239
165	34.07360494
166	33.98411351
167	33.90639124
168	33.8287393
169	33.75129121
170	33.70847396
171	33.60911701
172	33.48798872
173	33.40035472
174	33.31234389
175	33.24492593
176	33.1447149
177	33.08662013
178	33.02011256
179	32.89007373
180	32.79448861
181	32.73918923
182	32.68063205
183	32.60487821
184	32.54664491
185	32.48313976
186	32.41811288
187	32.38130728
188	32.2627871
189	32.19587897
190	32.12206747
191	32.07857866
192	32.05155334
193	32.01037443
194	31.96179451
195	31.88393
196	31.79395458
197	31.76383504
198	31.73900391
199	31.68902842
200	31.61117277
201	31.57778878
202	31.5398765
203	31.47097848
204	31.41765039
205	31.36843596
206	31.33381038
207	31.28953609
208	31.2477774
209	31.21074409
210	31.11203148
211	31.03806677
212	30.96078032
213	30.93963991
214	30.84662682
215	30.82323519
216	30.74514462
217	30.72804037
218	30.69040424
219	30.6567632
220	30.62041427
221	30.55061732
222	30.50652347
223	30.45661414
224	30.44283282
225	30.40751913
226	30.32521849
227	30.23957332
228	30.22954052
229	30.18410472
230	30.12315762
231	30.09369843
232	30.02058188
233	29.97743349
234	29.92641631
235	29.87077876
236	29.84807763
237	29.83418992
238	29.81623822
239	29.77737422
240	29.75376016
241	29.7376552
242	29.67607314
243	29.62067303
244	29.58994713
245	29.52860283
246	29.49271101
247	29.46955099
248	29.43876748
249	29.38713047
250	29.3492565
251	29.33625042
252	29.31143443
253	29.29322766
254	29.23448412
255	29.18646028
256	29.15553782
257	29.08346266
258	29.04667111
259	28.99215542
260	28.96857523
261	28.93768345
262	28.86583497
263	28.80863902
264	28.76639737
265	28.74200595
266	28.72615292
267	28.66241384
268	28.63436169
269	28.61053418
270	28.57622176
271	28.51890269
272	28.48253079
273	28.44356831
274	28.39978193
275	28.36416389
276	28.3297985
277	28.30400451
278	28.25729775
279	28.17277605
280	28.12958967
281	28.09496359
282	28.04374393
283	28.00274846
284	27.94539041
285	27.93504419
286	27.9174525
287	27.85747047
288	27.84940824
289	27.79614808
290	27.77297423
291	27.73276504
292	27.69946269
293	27.67021469
294	27.64443964
295	27.60359892
296	27.58854818
297	27.55263347
298	27.51661278
299	27.49592434
300	27.47562915
301	27.41811164
302	27.40177508
303	27.37309867
304	27.35734884
305	27.33765541
306	27.30190765
307	27.276353
308	27.24268994
309	27.20410316
310	27.19144252
311	27.11728746
312	27.08063625
313	27.0663448
314	27.05637781
315	27.04223277
316	27.01402521
317	27.00336091
318	26.95722424
319	26.94169155
320	26.91779975
321	26.88407431
322	26.8715645
323	26.8615086
324	26.82275757
325	26.79841016
326	26.78937273
327	26.77068407
328	26.75619285
329	26.71291043
330	26.67387419
331	26.63548365
332	26.62351023
333	26.6042632
334	26.58727603
335	26.54211224
336	26.51793501
337	26.48090459
338	26.46308818
339	26.44232841
340	26.41305087
341	26.37189393
342	26.33955984
343	26.31216369
344	26.28635594
345	26.27352231
346	26.22632804
347	26.21243951
348	26.20175594
349	26.14360111
350	26.10760069
351	26.09332476
352	26.06302214
353	26.05538503
354	26.03722708
355	26.01714486
356	26.00356778
357	25.95526973
358	25.92482454
359	25.9100088
360	25.86885965
361	25.8239948
362	25.79317887
363	25.75307164
364	25.74673872
365	25.73042418
366	25.71667962
367	25.70618873
368	25.66608077
369	25.65095481
370	25.6018644
371	25.58582277
372	25.55767814
373	25.53449086
374	25.49033271
375	25.45116633
376	25.39743471
377	25.38030634
378	25.37000528
379	25.35692986
380	25.34676045
381	25.33913151
382	25.32191233
383	25.31221179
384	25.26601188
385	25.23819361
386	25.21761349
387	25.19409848
388	25.16540151
389	25.13392385
390	25.11357673
391	25.08293884
392	25.07177268
393	25.05610236
394	25.0238135
395	25.01428348
396	25.00129301
397	24.97483274
398	24.95829276
399	24.9107605
400	24.88681211
401	24.84708473
402	24.8266841
403	24.82101831
404	24.80370462
405	24.79430389
406	24.77205903
407	24.75823151
408	24.73438061
409	24.71242565
410	24.69321542
411	24.66195621
412	24.65305593
413	24.61428688
414	24.60742149
415	24.58370894
416	24.55799629
417	24.53243898
418	24.49348411
419	24.47742614
420	24.46128847
421	24.44902553
422	24.44077955
423	24.41330555
424	24.38529389
425	24.37520698
426	24.36193666
427	24.35078689
428	24.34235347
429	24.31651835
430	24.29693543
431	24.26547736
432	24.23622449
433	24.20098418
434	24.18133095
435	24.16466672
436	24.15156584
437	24.11202365
438	24.09094532
439	24.06754309
440	24.03980527
441	24.02816901
442	24.00514743
443	23.97130515
444	23.9518369
445	23.94300148
446	23.92471989
447	23.89227396
448	23.87805414
449	23.85768057
450	23.85082312
451	23.80982278
452	23.80278814
453	23.7944279
454	23.77553349
455	23.76671003
456	23.72967892
457	23.69844602
458	23.69020785
459	23.67602606
460	23.66481071
461	23.6373106
462	23.63062905
463	23.62120627
464	23.61504007
465	23.58579936
466	23.57847159
467	23.56775927
468	23.5595299
469	23.54247906
470	23.52801253
471	23.49891531
472	23.49277733
473	23.48416285
474	23.47240751
475	23.45172054
476	23.43908419
477	23.42997772
478	23.41656261
479	23.40739633
480	23.38887983
481	23.3693663
482	23.35510632
483	23.33878538
484	23.33404816
485	23.31657703
486	23.28748772
487	23.27024369
488	23.25990466
489	23.25064566
490	23.24613933
491	23.23674993
492	23.22312872
493	23.20493849
494	23.19425478
495	23.17473024
496	23.14745672
497	23.14242789
498	23.13854014
499	23.13162545
500	23.12706254
501	23.0965585
502	23.08354925
503	23.06964137
504	23.05717858
505	23.04732531
506	23.04640137
507	23.0357916
508	23.02222552
509	23.00410406
510	22.98838728
511	22.97466575
512	22.96812858
513	22.94862404
514	22.9359235
515	22.91679923
516	22.90242838
517	22.89773896
518	22.87945859
519	22.84176628
520	22.82569566
521	22.81850987
522	22.78438583
523	22.76886558
524	22.75415813
525	22.73878709
526	22.72518083
527	22.71371233
528	22.70546102
529	22.6870916
530	22.67642893
531	22.66043897
532	22.65464944
533	22.64552647
534	22.62675889
535	22.61906359
536	22.60711817
537	22.59990476
538	22.59439163
539	22.58137795
540	22.56631753
541	22.5624625
542	22.54665312
543	22.54177404
544	22.53621164
545	22.5201357
546	22.49856138
547	22.49075292
548	22.46997599
549	22.4546444
550	22.43098325
551	22.41560455
552	22.4075107
553	22.39142126
554	22.38643087
555	22.37478988
556	22.3602185
557	22.34281978
558	22.32596842
559	22.31856217
560	22.31723686
561	22.30678859
562	22.28378396
563	22.27780554
564	22.26815966
565	22.26186119
566	22.25456087
567	22.25197445
568	22.24332646
569	22.22784181
570	22.22185627
571	22.2107137
572	22.2009861
573	22.18527546
574	22.17379526
575	22.15347921
576	22.14476697
577	22.13503046
578	22.12890164
579	22.11761009
580	22.11133682
581	22.09334062
582	22.07911688
583	22.06931625
584	22.05578109
585	22.04044828
586	22.03248245
587	22.02733739
588	22.01446967
589	22.00633265
590	21.99252459
591	21.98597262
592	21.97598512
593	21.96589982
594	21.96280856
595	21.93472368
596	21.9255212
597	21.91298204
598	21.89686077
599	21.88243571
600	21.86670901
601	21.85684487
602	21.85332131
603	21.82953187
604	21.82712468
605	21.81558236
606	21.78377381
607	21.76988325
608	21.75852055
609	21.7465844
610	21.72892823
611	21.71879431
612	21.69073525
613	21.6821144
614	21.67941739
615	21.67174608
616	21.65063025
617	21.64841075
618	21.63815084
619	21.63295328
620	21.61359319
621	21.60691716
622	21.59605626
623	21.59316743
624	21.56952386
625	21.55638272
626	21.54378762
627	21.53806153
628	21.52537234
629	21.50921556
630	21.49890199
631	21.484019
632	21.4620835
633	21.44865578
634	21.44128893
635	21.43169862
636	21.41269436
637	21.40637583
638	21.39711343
639	21.38756148
640	21.36390875
641	21.35526942
642	21.34280595
643	21.32081395
644	21.31747499
645	21.30914394
646	21.30447111
647	21.29163054
648	21.28287388
649	21.27841425
650	21.27305493
651	21.26989438
652	21.26947489
653	21.26055439
654	21.24764907
655	21.22893963
656	21.20760304
657	21.20126832
658	21.19497589
659	21.18621642
660	21.18127905
661	21.17571642
662	21.1555821
663	21.14484202
664	21.13178891
665	21.12563407
666	21.1236681
667	21.11938459
668	21.10956791
669	21.10558594
670	21.09450716
671	21.08545825
672	21.08205838
673	21.07198857
674	21.05956253
675	21.05567647
676	21.04623055
677	21.04027595
678	21.0294894
679	21.02424957
680	21.01169861
681	21.00627929
682	21.00111899
683	20.95766502
684	20.95335208
685	20.94361169
686	20.93515002
687	20.9241139
688	20.91536797
689	20.90364836
690	20.89361015
691	20.88260171
692	20.87511129
693	20.86568421
694	20.8415991
695	20.83695766
696	20.83531532
697	20.82969905
698	20.82232408
699	20.80131419
700	20.79618777
701	20.78345132
702	20.77874987
703	20.76694894
704	20.74884702
705	20.74243859
706	20.73226945
707	20.72441621
708	20.71685102
709	20.70574195
710	20.69652312
711	20.68911014
712	20.68227085
713	20.67268785
714	20.66021235
715	20.65558329
716	20.65152023
717	20.64457668
718	20.63642158
719	20.62791717
720	20.6179346
721	20.61309034
722	20.60544662
723	20.57948196
724	20.57417235
725	20.5655017
726	20.56321147
727	20.55256613
728	20.53577098
729	20.52126102
730	20.51609104
731	20.51127722
732	20.50806295
733	20.50424248
734	20.47931069
735	20.46027988
736	20.44615003
737	20.4357239
738	20.42807622
739	20.41588765
740	20.40601373
741	20.40302083
742	20.40048547
743	20.39148644
744	20.38528276
745	20.36839969
746	20.35443622
747	20.35041516
748	20.34120882
749	20.33375075
750	20.32210942
751	20.3147527
752	20.30838019
753	20.2996618
754	20.29686483
755	20.28649312
756	20.27499177
757	20.26625316
758	20.25666542
759	20.2514274
760	20.24314486
761	20.23051846
762	20.21986623
763	20.21346045
764	20.2019743
765	20.19018976
766	20.17720319
767	20.17010553
768	20.15989352
769	20.15476887
770	20.1466707
771	20.14346478
772	20.13252507
773	20.1237287
774	20.11936367
775	20.10572408
776	20.10130125
777	20.10010411
778	20.09038188
779	20.08976466
780	20.0768557
781	20.06765747
782	20.05790956
783	20.05383547
784	20.04628809
785	20.0428785
786	20.03856049
787	20.03203624
788	20.02539821
789	20.02192316
790	20.01590541
791	20.00737894
792	20.00063016
793	19.99541957
794	19.98474887
795	19.97969727
796	19.96995148
797	19.96798818
798	19.96016269
799	19.94914682
800	19.93903428
801	19.93399694
802	19.91882511
803	19.89649116
804	19.89329631
805	19.88770958
806	19.87902754
807	19.87272514
808	19.86491902
809	19.85164369
810	19.84679189
811	19.83792452
812	19.82531668
813	19.81486997
814	19.81021146
815	19.80433798
816	19.79872991
817	19.79186512
818	19.78086909
819	19.7766708
820	19.76935265
821	19.75301177
822	19.74970341
823	19.74591046
824	19.73632792
825	19.72993545
826	19.72389409
827	19.71213734
828	19.70738428
829	19.70077591
830	19.69471109
831	19.68503732
832	19.67187183
833	19.66593992
834	19.65540403
835	19.64982462
836	19.64652696
837	19.63280594
838	19.62175615
839	19.61986674
840	19.6105244
841	19.59800651
842	19.58051735
843	19.5779544
844	19.56678428
845	19.56547002
846	19.55808103
847	19.53491623
848	19.53126582
849	19.52407324
850	19.52274091
851	19.5222516
852	19.5119523
853	19.49845115
854	19.48625592
855	19.47834399
856	19.46899487
857	19.4554383
858	19.44947609
859	19.44079801
860	19.42936782
861	19.42376235
862	19.41946839
863	19.41228804
864	19.40752242
865	19.40458618
866	19.39773055
867	19.39073064
868	19.38074408
869	19.37276684
870	19.35991027
871	19.35339508
872	19.35102485
873	19.33804923
874	19.33143197
875	19.32890272
876	19.32142317
877	19.31860862
878	19.30987282
879	19.30079284
880	19.28565462
881	19.27093838
882	19.26471316
883	19.25236894
884	19.24609767
885	19.23609575
886	19.23221942
887	19.22337813
888	19.21773171
889	19.21475985
890	19.2079721
891	19.20044825
892	19.18847646
893	19.18392337
894	19.17762445
895	19.17219095
896	19.16710874
897	19.16088574
898	19.1544248
899	19.14571636
900	19.13619751
901	19.13207358
902	19.12559349
903	19.11506615
904	19.1117892
905	19.10476533
906	19.10059798
907	19.08741489
908	19.07672254
909	19.06741306
910	19.05943051
911	19.04896025
912	19.03689524
913	19.03148528
914	19.02870685
915	19.02359681
916	19.01308499
917	19.0097971
918	19.00538597
919	18.99826991
920	18.99476638
921	18.98511565
922	18.97845948
923	18.96762055
924	18.9616229
925	18.95484762
926	18.94682799
927	18.9391718
928	18.9329124
929	18.92509856
930	18.91000933
931	18.90180527
932	18.88601232
933	18.87805062
934	18.86886648
935	18.86319568
936	18.85665029
937	18.85384421
938	18.84772876
939	18.84572946
940	18.84011724
941	18.83060721
942	18.82419857
943	18.81660746
944	18.81003244
945	18.80076364
946	18.78935007
947	18.7801599
948	18.77741418
949	18.77040601
950	18.76186274
951	18.75376665
952	18.74829209
953	18.7426434
954	18.73542142
955	18.7271703
956	18.72043241
957	18.7163144
958	18.7122016
959	18.70346017
960	18.69204736
961	18.68946002
962	18.67735726
963	18.67097088
964	18.66022847
965	18.65606962
966	18.64974604
967	18.64258422
968	18.63539407
969	18.62082302
970	18.61272605
971	18.60294513
972	18.59318499
973	18.59121153
974	18.58443459
975	18.57682233
976	18.57014078
977	18.56075551
978	18.54964043
979	18.54392336
980	18.53916178
981	18.52596678
982	18.52165692
983	18.5039815
984	18.49749249
985	18.49273701
986	18.49153435
987	18.48742112
988	18.47670029
989	18.46627611
990	18.46346762
991	18.4576428
992	18.44929587
993	18.44546099
994	18.43399566
995	18.42806186
996	18.42161319
997	18.41786509
998	18.41446239
999	18.40680752
