iter	RMSE
262	29.3122776
263	29.28817331
264	29.24307146
265	29.18546133
266	29.16960674
267	29.15353903
268	29.13419073
269	29.11820753
270	29.0953112
271	29.01583385
272	28.9574508
273	28.91140969
274	28.84945502
275	28.81981164
276	28.79506353
277	28.77414882
278	28.74314264
279	28.70057378
280	28.60938794
281	28.57139933
282	28.48817078
283	28.4425207
284	28.39464917
285	28.3592126
286	28.30992328
287	28.28263373
288	28.25643395
289	28.19247257
290	28.13763812
291	28.10342769
292	28.07641836
293	28.04360333
294	28.02565605
295	27.97864159
296	27.94670933
297	27.92204406
298	27.90008584
299	27.85551121
300	27.83438556
301	27.81195747
302	27.74226248
303	27.70847522
304	27.65627273
305	27.63168869
306	27.56205695
307	27.52892282
308	27.49256619
309	27.46663819
310	27.44878023
311	27.40980439
312	27.38825234
313	27.36880346
314	27.32548565
315	27.29487261
316	27.28340535
317	27.26539534
318	27.22122803
319	27.20010832
320	27.17131027
321	27.14900935
322	27.11241745
323	27.08536908
324	27.06598226
325	27.0544938
326	27.02930656
327	27.00705295
328	26.98147249
329	26.93728673
330	26.89253483
331	26.86784008
332	26.85768306
333	26.84994415
334	26.81573275
335	26.78659125
336	26.76020636
337	26.74826612
338	26.7323772
339	26.71673871
340	26.68315203
341	26.66724056
342	26.64825089
343	26.62487763
344	26.6079114
345	26.56222892
346	26.5132908
347	26.49615483
348	26.46487413
349	26.45074121
350	26.43916505
351	26.42165099
352	26.39997742
353	26.37292048
354	26.34361568
355	26.32488207
356	26.3134732
357	26.29840635
358	26.2515583
359	26.2248102
360	26.19026611
361	26.17200233
362	26.13378083
363	26.09031313
364	26.0413537
365	26.0081892
366	25.985833
367	25.97701441
368	25.94238142
369	25.91926579
370	25.89256316
371	25.87545259
372	25.84117225
373	25.80927599
374	25.76825741
375	25.75011736
376	25.68502031
377	25.64453054
378	25.63004376
379	25.62267492
380	25.599029
381	25.57558587
382	25.5621337
383	25.54220038
384	25.5257336
385	25.51020456
386	25.49632034
387	25.45207744
388	25.44559541
389	25.42126196
390	25.41699176
391	25.39263385
392	25.38491573
393	25.37734975
394	25.37166072
395	25.3524976
396	25.30253001
397	25.28565428
398	25.27307499
399	25.25565011
400	25.22772304
401	25.22155573
402	25.19683391
403	25.18274383
404	25.17724504
405	25.13623665
406	25.13029415
407	25.09043333
408	25.08492562
409	25.08099389
410	25.06081264
411	25.02478915
412	25.00893783
413	24.97472895
414	24.93562851
415	24.92183087
416	24.89727292
417	24.88600328
418	24.87294643
419	24.8518431
420	24.83866614
421	24.83131183
422	24.80984452
423	24.79485523
424	24.77771048
425	24.77058207
426	24.73606493
427	24.7157373
428	24.6940948
429	24.65827949
430	24.63639405
431	24.62558515
432	24.59385755
433	24.58521747
434	24.57289985
435	24.56003309
436	24.53920017
437	24.52183843
438	24.51281748
439	24.4841951
440	24.45730332
441	24.45006037
442	24.42873092
443	24.4013468
444	24.39341303
445	24.38620836
446	24.3641173
447	24.34846251
448	24.33904473
449	24.33118262
450	24.32286212
451	24.3132426
452	24.29690974
453	24.28517701
454	24.27393386
455	24.25740113
456	24.24463169
457	24.23034384
458	24.22669307
459	24.22247289
460	24.21570181
461	24.19977968
462	24.18928979
463	24.18697519
464	24.16245524
465	24.13125684
466	24.11731053
467	24.09527131
468	24.08680619
469	24.07872088
470	24.0627139
471	24.03172939
472	24.0111624
473	23.99395899
474	23.97188625
475	23.9621159
476	23.9433072
477	23.93630252
478	23.90829342
479	23.89657311
480	23.85693215
481	23.84219915
482	23.83641568
483	23.81888799
484	23.80247197
485	23.78694651
486	23.76861157
487	23.76348358
488	23.75866762
489	23.73770835
490	23.73266572
491	23.72756161
492	23.72256662
493	23.70812158
494	23.70074224
495	23.68050205
496	23.66457926
497	23.65220236
498	23.62877176
499	23.61344395
500	23.60003578
501	23.58057569
502	23.57628002
503	23.56333302
504	23.56048286
505	23.52767454
506	23.52003392
507	23.49988654
508	23.49092499
509	23.48543869
510	23.4800654
511	23.46191289
512	23.44974812
513	23.43307899
514	23.41849487
515	23.39487403
516	23.37683034
517	23.36313658
518	23.35000445
519	23.339047
520	23.33241708
521	23.30302027
522	23.28141235
523	23.26553611
524	23.25458131
525	23.24574869
526	23.24039296
527	23.23850919
528	23.22451423
529	23.20890671
530	23.19437235
531	23.17156781
532	23.15646823
533	23.14913817
534	23.14664231
535	23.13410603
536	23.12800052
537	23.11602995
538	23.08984091
539	23.07533617
540	23.05562698
541	23.04879758
542	23.0372113
543	23.02565745
544	23.0102828
545	23.00135587
546	22.99112813
547	22.98410575
548	22.97516424
549	22.96673451
550	22.95681524
551	22.93600542
552	22.92663699
553	22.89987894
554	22.89215242
555	22.88860254
556	22.88162212
557	22.87299391
558	22.85859979
559	22.84436341
560	22.84301301
561	22.82065489
562	22.80348601
563	22.79396557
564	22.780535
565	22.76788339
566	22.76021172
567	22.73991083
568	22.73000566
569	22.7101202
570	22.70320699
571	22.68453598
572	22.67339602
573	22.66759667
574	22.65120563
575	22.63502054
576	22.62789423
577	22.62004789
578	22.61222199
579	22.58774091
580	22.58342971
581	22.5778648
582	22.57018749
583	22.56188338
584	22.54163197
585	22.5347105
586	22.52702351
587	22.49433165
588	22.48159022
589	22.4756628
590	22.46604598
591	22.46084691
592	22.45377389
593	22.44820967
594	22.43857671
595	22.42011881
596	22.41004447
597	22.40210599
598	22.39164153
599	22.37940585
600	22.3482393
601	22.33130831
602	22.31360308
603	22.29822207
604	22.2883227
605	22.27637235
606	22.26547448
607	22.24987138
608	22.24629644
609	22.23161677
610	22.20841568
611	22.19537724
612	22.17915924
613	22.14426146
614	22.14064205
615	22.12205
616	22.10865983
617	22.08439083
618	22.07545205
619	22.06801377
620	22.05561255
621	22.03515068
622	22.02788084
623	22.01068999
624	21.99653945
625	21.9957521
626	21.98334226
627	21.97857585
628	21.97254335
629	21.95447568
630	21.9462707
631	21.92469102
632	21.91982508
633	21.90392852
634	21.8950796
635	21.89420978
636	21.88868969
637	21.88085789
638	21.87405576
639	21.85427726
640	21.83965102
641	21.82340358
642	21.80525032
643	21.78545961
644	21.78321641
645	21.76642847
646	21.75003649
647	21.73626854
648	21.71868523
649	21.71531346
650	21.70695938
651	21.69656791
652	21.68924725
653	21.68452288
654	21.6579276
655	21.64834132
656	21.63793074
657	21.62527671
658	21.61063173
659	21.60313368
660	21.58734908
661	21.58196974
662	21.57706626
663	21.5699354
664	21.55459981
665	21.53961918
666	21.53129084
667	21.52624815
668	21.5206652
669	21.50174764
670	21.49207505
671	21.4806977
672	21.46943324
673	21.46831402
674	21.46
675	21.45331192
676	21.4437635
677	21.43616949
678	21.42397317
679	21.4127456
680	21.39519853
681	21.3834263
682	21.36981388
683	21.36577343
684	21.36100101
685	21.35373322
686	21.34751792
687	21.34346274
688	21.32413344
689	21.3069712
690	21.29550312
691	21.27746215
692	21.25844848
693	21.24258476
694	21.23048326
695	21.22875238
696	21.22796966
697	21.21558853
698	21.21029054
699	21.20379127
700	21.19254773
701	21.1873177
702	21.18079837
703	21.17917335
704	21.17065952
705	21.15892872
706	21.15480448
707	21.14993592
708	21.14000636
709	21.13486441
710	21.12236671
711	21.10641926
712	21.0944947
713	21.08880991
714	21.075837
715	21.07175637
716	21.06453987
717	21.04904258
718	21.03706116
719	21.02910406
720	21.01704184
721	21.00735803
722	21.00171925
723	20.98072902
724	20.96879463
725	20.95406811
726	20.92702769
727	20.92112677
728	20.90752445
729	20.90210297
730	20.89522844
731	20.88980118
732	20.8760303
733	20.86351894
734	20.85533567
735	20.84866664
736	20.83982945
737	20.83202522
738	20.82909256
739	20.81833114
740	20.80309854
741	20.78965398
742	20.77477242
743	20.76312317
744	20.74671632
745	20.74002832
746	20.72428661
747	20.7068966
748	20.69428987
749	20.68000731
750	20.67051163
751	20.65700701
752	20.6521546
753	20.63255143
754	20.62620382
755	20.62255025
756	20.60874876
757	20.60235557
758	20.59124724
759	20.57531831
760	20.57207342
761	20.56210015
762	20.55064207
763	20.54575338
764	20.53520515
765	20.52375558
766	20.51718918
767	20.5090682
768	20.50830104
769	20.49853821
770	20.48962974
771	20.48234014
772	20.47207155
773	20.46295632
774	20.45674087
775	20.44209574
776	20.43324193
777	20.42323767
778	20.41491377
779	20.40306803
780	20.39845989
781	20.39228647
782	20.37159078
783	20.36426998
784	20.34916187
785	20.33988054
786	20.32601245
787	20.3250356
788	20.31382937
789	20.30559396
790	20.29818838
791	20.29516297
792	20.28920278
793	20.272447
794	20.25838711
795	20.24570922
796	20.23816185
797	20.22957128
798	20.22288756
799	20.21016705
800	20.20360256
801	20.20071125
802	20.1982222
803	20.19310957
804	20.18087184
805	20.17366297
806	20.16186354
807	20.15623006
808	20.14819425
809	20.13460833
810	20.12454488
811	20.11436244
812	20.11062703
813	20.10569529
814	20.10533919
815	20.09424931
816	20.08949285
817	20.08364119
818	20.07715135
819	20.06873159
820	20.05349793
821	20.04079306
822	20.03490228
823	20.0094587
824	20.00384994
825	19.99869383
826	19.99404392
827	19.98825086
828	19.98170461
829	19.97207967
830	19.970221
831	19.96758474
832	19.95432525
833	19.94823862
834	19.93111168
835	19.91449981
836	19.9094311
837	19.89494896
838	19.88473423
839	19.87471618
840	19.86893576
841	19.8553444
842	19.84727596
843	19.83563395
844	19.82356303
845	19.81866168
846	19.81379845
847	19.80005393
848	19.79475474
849	19.79126315
850	19.78923638
851	19.78021125
852	19.7758478
853	19.76932194
854	19.76722138
855	19.76063361
856	19.75437861
857	19.74819191
858	19.73930613
859	19.7312828
860	19.71227284
861	19.69771862
862	19.69424163
863	19.68172801
864	19.67158507
865	19.65639261
866	19.65123449
867	19.64785193
868	19.6413723
869	19.63625997
870	19.62759119
871	19.61253207
872	19.61120137
873	19.60616108
874	19.59681837
875	19.58719862
876	19.57610427
877	19.56594208
878	19.55947029
879	19.5552984
880	19.5397367
881	19.53303515
882	19.52929111
883	19.524105
884	19.5195703
885	19.510317
886	19.50320417
887	19.49273954
888	19.48392377
889	19.48255996
890	19.47394395
891	19.46764746
892	19.46055051
893	19.44944725
894	19.44562891
895	19.44337251
896	19.44270228
897	19.43741814
898	19.42864011
899	19.4226439
900	19.41716215
901	19.40509118
902	19.40218183
903	19.39166037
904	19.38326416
905	19.37589435
906	19.37059949
907	19.36171429
908	19.34451223
909	19.33885784
910	19.32686954
911	19.31660186
912	19.30397914
913	19.29994777
914	19.29255563
915	19.28164306
916	19.27449597
917	19.26362642
918	19.25457263
919	19.24265984
920	19.23390588
921	19.22661264
922	19.21832306
923	19.21005529
924	19.20553813
925	19.19789218
926	19.18937047
927	19.17867887
928	19.16610285
929	19.16112238
930	19.15441686
931	19.15127547
932	19.14478702
933	19.13515916
934	19.12782716
935	19.12218608
936	19.11093036
937	19.1037141
938	19.09659547
939	19.09119949
940	19.08294682
941	19.08235059
942	19.0764022
943	19.06771677
944	19.06232827
945	19.05950378
946	19.04685866
947	19.03891184
948	19.03293069
949	19.02880103
950	19.02248563
951	19.01823211
952	19.00689961
953	18.99932465
954	18.98988999
955	18.98716048
956	18.98378102
957	18.96929738
958	18.95855151
959	18.95520125
960	18.95097775
961	18.94566237
962	18.93558878
963	18.92722015
964	18.92287487
965	18.90989377
966	18.90295457
967	18.89687391
968	18.89463188
969	18.89137847
970	18.88768514
971	18.86312811
972	18.85705853
973	18.84265688
974	18.83717073
975	18.82625314
976	18.81076939
977	18.80579968
978	18.79533876
979	18.79103605
980	18.7846189
981	18.77600488
982	18.77171523
983	18.7632608
984	18.75762689
985	18.75066523
986	18.74932549
987	18.74721288
988	18.74053427
989	18.73588357
990	18.73537752
991	18.7304072
992	18.72252686
993	18.70720831
994	18.69742998
995	18.68805164
996	18.68193753
997	18.67355292
998	18.67064894
999	18.66959911
