iter	Passed	Remaining
179	42210	192292
180	42453	192095
181	42639	191642
182	42779	190988
183	43030	190830
184	43329	190881
185	43506	190399
186	43767	190283
187	43952	189837
188	44224	189769
189	44353	189085
190	44589	188862
191	44866	188811
192	45067	188444
193	45368	188491
194	45595	188228
195	45745	187649
196	45932	187227
197	46129	186847
198	46305	186384
199	46511	186045
200	46682	185566
201	46837	185029
202	47115	184979
203	47335	184703
204	47533	184337
205	47737	183996
206	48010	183922
207	48246	183709
208	48452	183376
209	48672	183101
210	48883	182792
211	49061	182362
212	49189	181748
213	49387	181396
214	49602	181108
215	49745	180557
216	49925	180144
217	50167	179959
218	50384	179683
219	50638	179536
220	50911	179458
221	51262	179648
222	51497	179431
223	51707	179128
224	51936	178892
225	52141	178572
226	52373	178345
227	52606	178124
228	52861	177973
229	52975	177351
230	53161	176976
231	53388	176734
232	53665	176658
233	53874	176358
234	54159	176305
235	54410	176143
236	54720	176168
237	55018	176152
238	55231	175861
239	55464	175638
240	55724	175497
241	55874	175010
242	56080	174704
243	56254	174296
244	56504	174126
245	56685	173742
246	56915	173511
247	57069	173048
248	57373	173043
249	57512	172537
250	57690	172153
251	57831	171657
252	58030	171338
253	58260	171112
254	58497	170904
255	58713	170635
256	58912	170318
257	59113	170008
258	59386	169906
259	59626	169706
260	59861	169493
261	60069	169204
262	60241	168815
263	60438	168494
264	60639	168189
265	60900	168048
266	61036	167564
267	61164	167061
268	61374	166782
269	61514	166316
270	61717	166022
271	61987	165908
272	62235	165732
273	62458	165493
274	62655	165181
275	62858	164890
276	63071	164622
277	63263	164302
278	63544	164214
279	63816	164099
280	64105	164027
281	64378	163914
282	64674	163857
283	64858	163517
284	65127	163389
285	65380	163223
286	65658	163117
287	65805	162684
288	66020	162424
289	66269	162246
290	66565	162181
291	66784	161930
292	66992	161651
293	67152	161256
294	67300	160836
295	67586	160745
296	67791	160462
297	68016	160225
298	68204	159904
299	68489	159807
300	68642	159404
301	68798	159011
302	69055	158850
303	69281	158617
304	69553	158491
305	69643	157948
306	69940	157878
307	70183	157684
308	70382	157393
309	70608	157160
310	70729	156696
311	70953	156461
312	71080	156014
313	71224	155604
314	71376	155216
315	71552	154879
316	71659	154395
317	71794	153973
318	71980	153663
319	72134	153286
320	72362	153066
321	72533	152726
322	72791	152568
323	72978	152264
324	73181	151993
325	73285	151516
326	73532	151337
327	73706	151008
328	73927	150776
329	74156	150559
330	74348	150269
331	74500	149898
332	74611	149447
333	74714	148981
334	74945	148772
335	75084	148381
336	75216	147978
337	75321	147523
338	75437	147091
339	75546	146649
340	75742	146376
341	75895	146021
342	76038	145647
343	76227	145364
344	76341	144938
345	76519	144635
346	76777	144483
347	76882	144044
348	77040	143706
349	77184	143342
350	77361	143041
351	77499	142670
352	77658	142336
353	77829	142027
354	77991	141702
355	78207	141476
356	78311	141048
357	78502	140778
358	78718	140553
359	78848	140175
360	79032	139894
361	79164	139521
362	79374	139288
363	79568	139026
364	79816	138859
365	80040	138649
366	80181	138296
367	80294	137896
368	80479	137622
369	80607	137250
370	80801	136992
371	80947	136653
372	81208	136508
373	81439	136312
374	81689	136148
375	81856	135846
376	82145	135747
377	82344	135497
378	82474	135137
379	82565	134711
380	82742	134429
381	82915	134140
382	83020	133743
383	83206	133477
384	83413	133244
385	83527	132864
386	83640	132484
387	83919	132367
388	84016	131964
389	84147	131615
390	84230	131192
391	84412	130925
392	84507	130523
393	84594	130112
394	84661	129671
395	84800	129342
396	85038	129164
397	85234	128922
398	85379	128604
399	85584	128377
400	85706	128025
401	85782	127606
402	85974	127361
403	86140	127078
404	86218	126667
405	86434	126458
406	86529	126073
407	86730	125844
408	86813	125444
409	86904	125058
410	87055	124758
411	87280	124565
412	87497	124360
413	87673	124098
414	87887	123889
415	88062	123626
416	88290	123437
417	88465	123173
418	88598	122853
419	88767	122583
420	88926	122300
421	89090	122024
422	89259	121756
423	89492	121574
424	89660	121304
425	89760	120945
426	89975	120740
427	90147	120476
428	90383	120301
429	90604	120103
430	90778	119843
431	90880	119490
432	91086	119274
433	91170	118900
434	91376	118684
435	91519	118387
436	91692	118129
437	91883	117895
438	92018	117591
439	92269	117434
440	92481	117226
441	92581	116878
442	92802	116683
443	92980	116434
444	93080	116089
445	93178	115742
446	93372	115514
447	93521	115232
448	93624	114893
449	93757	114592
450	93834	114223
451	94011	113978
452	94216	113767
453	94367	113491
454	94504	113197
455	94659	112927
456	94811	112653
457	94942	112355
458	95047	112027
459	95154	111703
460	95265	111384
461	95447	111148
462	95552	110824
463	95612	110449
464	95842	110270
465	96050	110066
466	96201	109797
467	96408	109592
468	96529	109289
469	96650	108989
470	96782	108700
471	97005	108515
472	97201	108298
473	97402	108088
474	97612	107887
475	97782	107643
476	97988	107438
477	98166	107203
478	98437	107068
479	98558	106771
480	98774	106578
481	98964	106355
482	99060	106033
483	99217	105776
484	99387	105535
485	99559	105294
486	99722	105046
487	99820	104730
488	99890	104384
489	100085	104170
490	100162	103834
491	100268	103529
492	100349	103199
493	100442	102882
494	100541	102572
495	100730	102354
496	100926	102145
497	101120	101933
498	101272	101678
499	101419	101419
500	101591	101186
501	101822	101011
502	101901	100685
503	102063	100443
504	102148	100125
505	102366	99939
506	102496	99666
507	102677	99443
508	102871	99233
509	102962	98924
510	103071	98633
511	103252	98412
512	103383	98143
513	103509	97870
514	103714	97673
515	103940	97494
516	104141	97292
517	104315	97065
518	104430	96784
519	104597	96551
520	104681	96242
521	104904	96061
522	105144	95896
523	105308	95662
524	105449	95406
525	105561	95126
526	105666	94839
527	105736	94521
528	105892	94282
529	106064	94056
530	106208	93807
531	106398	93598
532	106583	93385
533	106694	93107
534	106758	92790
535	106924	92561
536	107048	92296
537	107204	92060
538	107401	91859
539	107584	91646
540	107794	91455
541	107893	91171
542	108063	90948
543	108224	90717
544	108382	90484
545	108552	90261
546	108697	90018
547	108809	89748
548	108917	89474
549	109075	89243
550	109227	89007
551	109452	88831
552	109598	88590
553	109822	88413
554	109941	88151
555	110032	87868
556	110184	87633
557	110346	87407
558	110515	87186
559	110684	86966
560	110747	86662
561	110981	86494
562	111195	86309
563	111294	86036
564	111490	85837
565	111638	85602
566	111763	85350
567	111924	85125
568	112117	84925
569	112292	84712
570	112402	84449
571	112607	84259
572	112778	84042
573	112885	83779
574	113077	83578
575	113250	83365
576	113365	83108
577	113495	82863
578	113625	82618
579	113874	82460
580	113973	82194
581	114118	81961
582	114248	81717
583	114386	81480
584	114597	81295
585	114730	81055
586	114921	80856
587	115185	80708
588	115394	80521
589	115557	80302
590	115694	80065
591	115796	79805
592	115945	79577
593	116054	79323
594	116184	79083
595	116356	78872
596	116496	78639
597	116621	78397
598	116756	78162
599	116945	77963
600	117178	77793
601	117345	77580
602	117520	77372
603	117691	77162
604	117831	76931
605	117982	76707
606	118120	76476
607	118288	76265
608	118378	76003
609	118505	75765
610	118741	75597
611	118922	75395
612	119096	75187
613	119335	75021
614	119441	74772
615	119638	74579
616	119817	74376
617	120082	74225
618	120221	73997
619	120354	73765
620	120562	73580
621	120792	73407
622	120914	73169
623	121071	72953
624	121289	72773
625	121359	72505
626	121513	72287
627	121598	72029
628	121722	71795
629	121920	71604
630	122059	71378
631	122257	71187
632	122353	70938
633	122514	70726
634	122643	70495
635	122700	70224
636	122807	69982
637	122951	69762
638	123061	69523
639	123291	69351
640	123464	69148
641	123675	68965
642	123890	68785
643	124095	68599
644	124162	68337
645	124373	68154
646	124608	67985
647	124813	67799
648	125014	67611
649	125094	67358
650	125253	67148
651	125438	66951
652	125589	66737
653	125688	66495
654	125957	66344
655	126123	66138
656	126281	65927
657	126482	65740
658	126718	65570
659	126846	65345
660	127039	65153
661	127145	64917
662	127241	64676
663	127363	64449
664	127563	64261
665	127747	64065
666	127905	63856
667	128031	63632
668	128176	63417
669	128395	63239
670	128562	63035
671	128734	62834
672	128899	62630
673	128965	62378
674	129106	62162
675	129247	61947
676	129418	61746
677	129552	61528
678	129744	61337
679	129910	61134
680	130123	60953
681	130307	60759
682	130469	60554
683	130573	60323
684	130663	60086
685	130787	59864
686	130922	59648
687	131028	59419
688	131310	59270
689	131516	59087
690	131697	58892
691	131924	58717
692	132128	58533
693	132326	58345
694	132468	58133
695	132526	57885
696	132579	57634
697	132707	57417
698	132818	57193
699	132970	56987
700	133151	56793
701	133261	56569
702	133414	56364
703	133480	56122
704	133619	55911
705	133796	55716
706	133884	55485
707	133996	55264
708	134154	55062
709	134262	54839
710	134453	54651
711	134677	54476
712	134875	54290
713	135020	54083
714	135176	53881
715	135278	53658
716	135420	53450
717	135597	53256
718	135749	53053
719	135894	52848
720	136052	52647
721	136196	52441
722	136339	52235
723	136559	52058
724	136673	51841
725	136843	51646
726	137042	51461
727	137210	51265
728	137407	51080
729	137562	50879
730	137694	50670
731	137804	50453
732	138007	50270
733	138161	50069
734	138318	49870
735	138458	49664
736	138613	49464
737	138822	49283
738	138904	49058
739	139067	48861
740	139281	48682
741	139441	48485
742	139671	48311
743	139842	48117
744	140042	47934
745	140180	47729
746	140455	47570
747	140671	47392
748	140876	47209
749	141087	47029
750	141250	46832
751	141468	46654
752	141572	46438
753	141798	46263
754	141935	46058
755	142105	45864
756	142297	45677
757	142448	45478
758	142613	45283
759	142850	45110
760	142957	44897
761	143104	44696
762	143310	44514
763	143431	44306
764	143609	44115
765	143795	43927
766	143945	43727
767	144076	43523
768	144134	43296
769	144293	43100
770	144471	42910
771	144614	42709
772	144805	42523
773	144985	42334
774	145155	42142
775	145445	41984
776	145619	41793
777	145802	41604
778	145946	41404
779	146150	41221
780	146274	41016
781	146413	40816
782	146666	40647
783	146813	40448
784	147025	40267
785	147166	40068
786	147392	39891
787	147457	39671
788	147621	39478
789	147788	39285
790	147937	39088
791	148028	38876
792	148148	38671
793	148376	38495
794	148560	38308
795	148815	38138
796	148980	37946
797	149138	37751
798	149283	37554
799	149471	37367
800	149615	37170
801	149704	36959
802	149786	36747
803	149922	36548
804	150157	36373
805	150289	36173
806	150475	35987
807	150600	35786
808	150765	35594
809	151039	35428
810	151219	35241
811	151397	35052
812	151518	34851
813	151648	34651
814	151700	34435
815	151856	34242
816	151964	34038
817	152139	33850
818	152276	33653
819	152428	33459
820	152685	33289
821	152877	33104
822	152997	32904
823	153243	32731
824	153425	32544
825	153576	32351
826	153670	32146
827	153790	31946
828	153913	31748
829	154102	31563
830	154197	31359
831	154286	31154
832	154494	30973
833	154637	30779
834	154854	30599
835	155082	30422
836	155215	30227
837	155399	30041
838	155576	29854
839	155747	29666
840	155865	29468
841	156075	29287
842	156225	29095
843	156421	28912
844	156612	28727
845	156754	28534
846	156873	28337
847	157071	28154
848	157198	27958
849	157266	27752
850	157367	27553
851	157538	27365
852	157627	27164
853	157773	26973
854	157909	26779
855	158057	26589
856	158221	26400
857	158375	26211
858	158534	26022
859	158782	25848
860	159039	25675
861	159241	25493
862	159342	25295
863	159531	25111
864	159700	24924
865	159918	24744
866	160035	24549
867	160120	24350
868	160247	24156
869	160376	23964
870	160562	23780
871	160832	23608
872	160897	23406
873	161001	23210
874	161137	23019
875	161306	22833
876	161522	22653
877	161665	22463
878	161803	22273
879	161923	22080
880	162137	21900
881	162285	21711
882	162406	21519
883	162526	21327
884	162634	21133
885	162787	20945
886	162929	20756
887	163102	20571
888	163295	20388
889	163360	20190
890	163528	20005
891	163670	19816
892	163799	19626
893	163971	19441
894	164089	19250
895	164174	19056
896	164247	18860
897	164404	18674
898	164546	18486
899	164681	18297
900	164841	18112
901	165041	17931
902	165151	17740
903	165361	17560
904	165521	17375
905	165694	17191
906	165849	17005
907	165999	16819
908	166253	16643
909	166398	16457
910	166573	16273
911	166745	16089
912	166933	15907
913	167049	15718
914	167242	15536
915	167472	15357
916	167651	15174
917	167829	14991
918	167999	14807
919	168199	14626
920	168374	14442
921	168517	14256
922	168706	14074
923	168870	13889
924	168992	13702
925	169156	13517
926	169348	13335
927	169504	13151
928	169713	12970
929	169830	12782
930	169973	12597
931	170059	12407
932	170211	12223
933	170394	12040
934	170541	11855
935	170685	11670
936	170885	11489
937	171012	11303
938	171151	11118
939	171258	10931
940	171451	10749
941	171502	10559
942	171617	10373
943	171778	10190
944	171931	10006
945	172010	9818
946	172214	9638
947	172405	9456
948	172546	9272
949	172627	9085
950	172777	8902
951	172888	8717
952	173079	8535
953	173270	8354
954	173407	8171
955	173503	7985
956	173627	7801
957	173831	7620
958	174022	7439
959	174174	7257
960	174288	7073
961	174427	6890
962	174640	6709
963	174820	6528
964	175032	6348
965	175244	6168
966	175393	5985
967	175538	5802
968	175625	5618
969	175733	5435
970	175899	5253
971	176150	5074
972	176283	4891
973	176526	4712
974	176673	4530
975	176915	4350
976	177162	4170
977	177294	3988
978	177482	3807
979	177586	3624
980	177726	3442
981	177924	3261
982	178091	3079
983	178236	2898
984	178354	2716
985	178479	2534
986	178586	2352
987	178650	2169
988	178825	1988
989	178942	1807
990	178991	1625
991	179128	1444
992	179291	1263
993	179518	1083
994	179678	902
995	179874	722
996	180027	541
997	180229	361
998	180369	180
999	180446	0
