iter	RMSE
465	24.17125934
466	24.15613492
467	24.13335285
468	24.12484355
469	24.1185266
470	24.09604362
471	24.07004567
472	24.0629203
473	24.05402359
474	24.0379012
475	24.01465076
476	24.01181632
477	23.99063116
478	23.98191576
479	23.96972676
480	23.95597779
481	23.93953871
482	23.91504158
483	23.89484389
484	23.86270731
485	23.84660918
486	23.8286158
487	23.81548658
488	23.81268073
489	23.80137367
490	23.79097411
491	23.78618602
492	23.78081462
493	23.77127992
494	23.74076481
495	23.72286529
496	23.71299414
497	23.70107512
498	23.68954803
499	23.67548622
500	23.64866743
501	23.62563764
502	23.61384736
503	23.6033751
504	23.56349531
505	23.55532723
506	23.51416258
507	23.49057578
508	23.4708817
509	23.46911201
510	23.45983393
511	23.45141549
512	23.43863353
513	23.42856438
514	23.40591335
515	23.38985517
516	23.37211113
517	23.35519234
518	23.34722051
519	23.32215981
520	23.30763736
521	23.28368057
522	23.27668119
523	23.26024619
524	23.23662857
525	23.21425848
526	23.18248202
527	23.17060429
528	23.16260881
529	23.14058801
530	23.10654722
531	23.09985392
532	23.07954645
533	23.06569354
534	23.05417813
535	23.04358364
536	23.04034725
537	23.02318088
538	23.00642803
539	22.99936627
540	22.98619245
541	22.95008908
542	22.93815458
543	22.91731421
544	22.91246058
545	22.90561279
546	22.8910354
547	22.88041981
548	22.8566794
549	22.82369116
550	22.79920518
551	22.78521715
552	22.77660368
553	22.77002373
554	22.76308272
555	22.74578435
556	22.73840517
557	22.72564871
558	22.71386757
559	22.70292464
560	22.69786044
561	22.68173254
562	22.67951153
563	22.67353645
564	22.66216727
565	22.6546043
566	22.62620393
567	22.61697019
568	22.6090179
569	22.59239386
570	22.57717887
571	22.56630555
572	22.54642755
573	22.52670586
574	22.52378989
575	22.50421272
576	22.50006867
577	22.49063817
578	22.472534
579	22.46244288
580	22.45187631
581	22.43660467
582	22.41311474
583	22.4024127
584	22.3911199
585	22.38578709
586	22.37708382
587	22.36719291
588	22.35498848
589	22.34863166
590	22.33709961
591	22.31671562
592	22.31165553
593	22.30310658
594	22.29376569
595	22.27861518
596	22.27739097
597	22.26947387
598	22.2584673
599	22.24160053
600	22.22134114
601	22.20482503
602	22.19477538
603	22.1762512
604	22.15668317
605	22.14289654
606	22.13124241
607	22.10243421
608	22.09748833
609	22.09094782
610	22.0823517
611	22.06631569
612	22.04166437
613	22.0280318
614	22.01714311
615	22.00372045
616	21.99080838
617	21.94841505
618	21.94371198
619	21.93496542
620	21.93345355
621	21.91987122
622	21.90982577
623	21.89660307
624	21.88773187
625	21.88064709
626	21.87700911
627	21.87140605
628	21.85094475
629	21.84621196
630	21.84434593
631	21.83132096
632	21.82669744
633	21.81884712
634	21.81096905
635	21.80292895
636	21.79745858
637	21.7922525
638	21.78341578
639	21.77478984
640	21.75830202
641	21.73573269
642	21.73044171
643	21.72422389
644	21.70958576
645	21.69412733
646	21.68699876
647	21.68048198
648	21.67763907
649	21.66611519
650	21.65385743
651	21.64511457
652	21.64320241
653	21.63263943
654	21.62322986
655	21.61742541
656	21.59673662
657	21.58680356
658	21.56680877
659	21.5459127
660	21.5345583
661	21.51479828
662	21.50560052
663	21.49546602
664	21.48725901
665	21.48353749
666	21.47685546
667	21.47107851
668	21.45809832
669	21.4490875
670	21.43181151
671	21.42111227
672	21.39248527
673	21.38213826
674	21.37480633
675	21.36750332
676	21.35061874
677	21.33835007
678	21.3234958
679	21.31376319
680	21.30859702
681	21.29931137
682	21.28858747
683	21.27006566
684	21.25687551
685	21.24702434
686	21.24400731
687	21.23554748
688	21.23097235
689	21.2159606
690	21.19715422
691	21.18433647
692	21.17506733
693	21.16649845
694	21.15258146
695	21.14003566
696	21.13538173
697	21.12558919
698	21.10302108
699	21.09971651
700	21.07916953
701	21.07060085
702	21.06532332
703	21.05721891
704	21.05250264
705	21.04536786
706	21.03539633
707	21.02387051
708	21.01642459
709	21.009202
710	21.00282049
711	20.99317437
712	20.98678325
713	20.96298109
714	20.9511285
715	20.94432165
716	20.93666549
717	20.93071349
718	20.92650334
719	20.91117634
720	20.90491774
721	20.89485637
722	20.89085086
723	20.88538121
724	20.87150484
725	20.86399725
726	20.84921517
727	20.84662513
728	20.84183652
729	20.82209934
730	20.81453226
731	20.80825964
732	20.796476
733	20.79175663
734	20.78588988
735	20.77901063
736	20.77230464
737	20.76107558
738	20.74748175
739	20.73680986
740	20.73150485
741	20.72564661
742	20.71781904
743	20.70771319
744	20.6993095
745	20.68748554
746	20.67976454
747	20.66678345
748	20.65604088
749	20.64867435
750	20.64312115
751	20.63150195
752	20.61732273
753	20.60166943
754	20.59125874
755	20.55793374
756	20.54974526
757	20.53705239
758	20.53423563
759	20.5284664
760	20.52210094
761	20.51967337
762	20.51184303
763	20.49345066
764	20.48563774
765	20.48278883
766	20.47978077
767	20.4730817
768	20.45322583
769	20.43248114
770	20.42404258
771	20.41777929
772	20.41463454
773	20.40625773
774	20.39491987
775	20.38897152
776	20.38345501
777	20.36371126
778	20.35411005
779	20.3458097
780	20.33831544
781	20.32878017
782	20.32144526
783	20.31623009
784	20.3088962
785	20.2974925
786	20.2945578
787	20.28465724
788	20.28073937
789	20.26800043
790	20.25327105
791	20.24872321
792	20.23964705
793	20.2342767
794	20.22966534
795	20.21579055
796	20.2131547
797	20.20806916
798	20.18750962
799	20.17883787
800	20.16630823
801	20.15265173
802	20.14397911
803	20.13079692
804	20.12380939
805	20.11864696
806	20.10664514
807	20.10227454
808	20.09027735
809	20.07668443
810	20.06685184
811	20.05444853
812	20.04075945
813	20.03073639
814	20.0261446
815	20.02113164
816	20.01045082
817	20.0041341
818	19.9988271
819	19.98387234
820	19.97686748
821	19.97073493
822	19.95334007
823	19.93962682
824	19.93158698
825	19.92417279
826	19.91192472
827	19.90698736
828	19.89118368
829	19.87649811
830	19.854189
831	19.83606981
832	19.82371537
833	19.82028751
834	19.81317493
835	19.80051794
836	19.79046451
837	19.78116505
838	19.77360416
839	19.76890255
840	19.75897174
841	19.7479644
842	19.73771907
843	19.72150321
844	19.71596002
845	19.70022571
846	19.69794265
847	19.68806352
848	19.6816334
849	19.67415803
850	19.66890863
851	19.66533391
852	19.6564976
853	19.64022753
854	19.6334962
855	19.61573881
856	19.61287623
857	19.60020501
858	19.59486231
859	19.58037647
860	19.57445036
861	19.56147491
862	19.55650087
863	19.55095436
864	19.54091923
865	19.53032652
866	19.51303276
867	19.50265905
868	19.49725883
869	19.49435909
870	19.49164585
871	19.47980237
872	19.47408046
873	19.46943463
874	19.46381073
875	19.45693212
876	19.45368565
877	19.44154497
878	19.4319315
879	19.4279864
880	19.42449506
881	19.42379252
882	19.4097357
883	19.40436149
884	19.4002954
885	19.39500832
886	19.38761583
887	19.37138664
888	19.36443085
889	19.34316075
890	19.33331741
891	19.32749335
892	19.32210062
893	19.3139515
894	19.30247315
895	19.29304618
896	19.27936052
897	19.27322963
898	19.26289354
899	19.25370117
900	19.25014945
901	19.24002551
902	19.23364431
903	19.22848519
904	19.21500831
905	19.20996895
906	19.20224104
907	19.1908795
908	19.18271601
909	19.17418862
910	19.17026455
911	19.15811611
912	19.15024822
913	19.13718691
914	19.13097524
915	19.12068113
916	19.11547822
917	19.11111544
918	19.1015039
919	19.08794421
920	19.07711427
921	19.07181153
922	19.05766934
923	19.05555242
924	19.04713075
925	19.04198182
926	19.03559092
927	19.02685493
928	19.02462165
929	19.02076927
930	19.01520485
931	19.01083002
932	19.00732945
933	18.99966124
934	18.99095703
935	18.98387054
936	18.98246928
937	18.97831996
938	18.96883579
939	18.95915979
940	18.95266828
941	18.92854623
942	18.92349502
943	18.91552523
944	18.91358602
945	18.91105708
946	18.90511716
947	18.89875862
948	18.89405853
949	18.8852422
950	18.87304391
951	18.86566198
952	18.86461713
953	18.84585177
954	18.83916922
955	18.83371967
956	18.8273516
957	18.81387851
958	18.81367259
959	18.80760959
960	18.80179652
961	18.79870466
962	18.78224213
963	18.78020584
964	18.77607302
965	18.76630511
966	18.76365156
967	18.75795513
968	18.75623107
969	18.75136438
970	18.7470205
971	18.74366808
972	18.73752607
973	18.72861714
974	18.72474523
975	18.71909847
976	18.71058888
977	18.70639464
978	18.70059161
979	18.69668792
980	18.69433164
981	18.6831086
982	18.67555157
983	18.67065085
984	18.66066015
985	18.65015246
986	18.6435725
987	18.64016117
988	18.63360795
989	18.63016775
990	18.62393616
991	18.61657244
992	18.61569693
993	18.61008829
994	18.60171329
995	18.59606452
996	18.58276707
997	18.5687721
998	18.56347594
999	18.56137654
